Date,Ticker,Field Name,Value
2021-04-19,AMZN,Volume,3372.010009765625
2021-04-20,AMZN,Volume,3334.68994140625
2021-04-21,AMZN,Volume,3362.02001953125
2021-04-22,AMZN,Volume,3309.0400390625
2021-04-23,AMZN,Volume,3340.8798828125
2021-04-26,AMZN,Volume,3409.0
2021-04-27,AMZN,Volume,3417.429931640625
2021-04-28,AMZN,Volume,3458.5
2021-04-29,AMZN,Volume,3471.31005859375
2021-04-30,AMZN,Volume,3467.419921875
2021-05-03,AMZN,Volume,3386.489990234375
2021-05-04,AMZN,Volume,3311.8701171875
2021-05-05,AMZN,Volume,3270.5400390625
2021-05-06,AMZN,Volume,3306.3701171875
2021-05-07,AMZN,Volume,3291.610107421875
2021-05-10,AMZN,Volume,3190.489990234375
2021-05-11,AMZN,Volume,3223.909912109375
2021-05-12,AMZN,Volume,3151.93994140625
2021-05-13,AMZN,Volume,3161.469970703125
2021-05-14,AMZN,Volume,3222.89990234375
2021-05-17,AMZN,Volume,3270.389892578125
2021-05-18,AMZN,Volume,3232.280029296875
2021-05-19,AMZN,Volume,3231.800048828125
2021-05-20,AMZN,Volume,3247.679931640625
2021-05-21,AMZN,Volume,3203.080078125
2021-05-24,AMZN,Volume,3244.989990234375
2021-05-25,AMZN,Volume,3259.050048828125
2021-05-26,AMZN,Volume,3265.159912109375
2021-05-27,AMZN,Volume,3230.110107421875
2021-05-28,AMZN,Volume,3223.070068359375
2021-06-01,AMZN,Volume,3218.64990234375
2021-06-02,AMZN,Volume,3233.989990234375
2021-06-03,AMZN,Volume,3187.010009765625
2021-06-04,AMZN,Volume,3206.219970703125
2021-06-07,AMZN,Volume,3198.010009765625
2021-06-08,AMZN,Volume,3264.110107421875
2021-06-09,AMZN,Volume,3281.14990234375
2021-06-10,AMZN,Volume,3349.64990234375
2021-06-11,AMZN,Volume,3346.830078125
2021-06-14,AMZN,Volume,3383.8701171875
2021-06-15,AMZN,Volume,3383.1298828125
2021-06-16,AMZN,Volume,3415.25
2021-06-17,AMZN,Volume,3489.239990234375
2021-06-18,AMZN,Volume,3486.89990234375
2021-06-21,AMZN,Volume,3453.9599609375
2021-06-22,AMZN,Volume,3505.43994140625
2021-06-23,AMZN,Volume,3503.820068359375
2021-06-24,AMZN,Volume,3449.080078125
2021-06-25,AMZN,Volume,3401.4599609375
2021-06-28,AMZN,Volume,3443.889892578125
2021-06-29,AMZN,Volume,3448.139892578125
2021-06-30,AMZN,Volume,3440.159912109375
2021-07-01,AMZN,Volume,3432.969970703125
2021-07-02,AMZN,Volume,3510.97998046875
2021-07-06,AMZN,Volume,3675.739990234375
2021-07-07,AMZN,Volume,3696.580078125
2021-07-08,AMZN,Volume,3731.409912109375
2021-07-09,AMZN,Volume,3719.340087890625
2021-07-12,AMZN,Volume,3718.550048828125
2021-07-13,AMZN,Volume,3677.360107421875
2021-07-14,AMZN,Volume,3681.679931640625
2021-07-15,AMZN,Volume,3631.199951171875
2021-07-16,AMZN,Volume,3573.6298828125
2021-07-19,AMZN,Volume,3549.590087890625
2021-07-20,AMZN,Volume,3573.18994140625
2021-07-21,AMZN,Volume,3585.199951171875
2021-07-22,AMZN,Volume,3638.030029296875
2021-07-23,AMZN,Volume,3656.639892578125
2021-05-03,BNP.PA,Close Price,53.459999084472656
2021-05-04,BNP.PA,Close Price,53.04999923706055
2021-05-05,BNP.PA,Close Price,54.900001525878906
2021-05-06,BNP.PA,Close Price,54.90999984741211
2021-05-07,BNP.PA,Close Price,54.779998779296875
2021-05-10,BNP.PA,Close Price,55.81999969482422
2021-05-11,BNP.PA,Close Price,55.79999923706055
2021-05-12,BNP.PA,Close Price,56.599998474121094
2021-05-13,BNP.PA,Close Price,56.060001373291016
2021-05-14,BNP.PA,Close Price,57.040000915527344
2021-05-17,BNP.PA,Close Price,56.97999954223633
2021-05-18,BNP.PA,Close Price,57.06999969482422
2021-05-19,BNP.PA,Close Price,55.939998626708984
2021-05-20,BNP.PA,Close Price,56.209999084472656
2021-05-21,BNP.PA,Close Price,56.2400016784668
2021-05-24,BNP.PA,Close Price,55.599998474121094
2021-05-25,BNP.PA,Close Price,55.400001525878906
2021-05-26,BNP.PA,Close Price,54.650001525878906
2021-05-27,BNP.PA,Close Price,56.38999938964844
2021-05-28,BNP.PA,Close Price,56.47999954223633
2021-05-31,BNP.PA,Close Price,55.849998474121094
2021-06-01,BNP.PA,Close Price,56.709999084472656
2021-06-02,BNP.PA,Close Price,57.0
2021-06-03,BNP.PA,Close Price,57.439998626708984
2021-06-04,BNP.PA,Close Price,57.11000061035156
2021-06-07,BNP.PA,Close Price,57.56999969482422
2021-06-08,BNP.PA,Close Price,56.68000030517578
2021-06-09,BNP.PA,Close Price,56.22999954223633
2021-06-10,BNP.PA,Close Price,56.09000015258789
2021-06-11,BNP.PA,Close Price,56.31999969482422
2021-06-14,BNP.PA,Close Price,56.45000076293945
2021-06-15,BNP.PA,Close Price,56.470001220703125
2021-06-16,BNP.PA,Close Price,55.7400016784668
2021-06-17,BNP.PA,Close Price,56.310001373291016
2021-06-18,BNP.PA,Close Price,53.7400016784668
2021-06-21,BNP.PA,Close Price,53.86000061035156
2021-06-22,BNP.PA,Close Price,53.97999954223633
2021-06-23,BNP.PA,Close Price,53.47999954223633
2021-06-24,BNP.PA,Close Price,54.099998474121094
2021-06-25,BNP.PA,Close Price,54.459999084472656
2021-06-28,BNP.PA,Close Price,53.20000076293945
2021-06-29,BNP.PA,Close Price,53.56999969482422
2021-06-30,BNP.PA,Close Price,52.869998931884766
2021-07-01,BNP.PA,Close Price,53.47999954223633
2021-07-02,BNP.PA,Close Price,52.470001220703125
2021-07-05,BNP.PA,Close Price,53.630001068115234
2021-07-06,BNP.PA,Close Price,51.91999816894531
2021-07-07,BNP.PA,Close Price,51.18000030517578
2021-07-08,BNP.PA,Close Price,49.71500015258789
2021-07-09,BNP.PA,Close Price,50.93000030517578
2021-07-12,BNP.PA,Close Price,51.040000915527344
2021-07-13,BNP.PA,Close Price,50.83000183105469
2021-07-14,BNP.PA,Close Price,51.13999938964844
2021-07-15,BNP.PA,Close Price,50.720001220703125
2021-07-16,BNP.PA,Close Price,49.880001068115234
2021-07-19,BNP.PA,Close Price,47.790000915527344
2021-07-20,BNP.PA,Close Price,48.69499969482422
2021-07-21,BNP.PA,Close Price,50.22999954223633
2021-07-22,BNP.PA,Close Price,49.97999954223633
2021-07-23,BNP.PA,Close Price,50.56999969482422
2021-01-05,BNP.PA,Volume,42.91999816894531
2021-01-06,BNP.PA,Volume,45.290000915527344
2021-01-07,BNP.PA,Volume,46.310001373291016
2021-01-08,BNP.PA,Volume,45.28499984741211
2021-01-11,BNP.PA,Volume,44.97999954223633
2021-01-12,BNP.PA,Volume,45.34000015258789
2021-01-13,BNP.PA,Volume,45.025001525878906
2021-01-14,BNP.PA,Volume,45.130001068115234
2021-01-15,BNP.PA,Volume,44.435001373291016
2021-01-18,BNP.PA,Volume,44.80500030517578
2021-01-19,BNP.PA,Volume,44.11000061035156
2021-01-20,BNP.PA,Volume,44.41999816894531
2021-01-21,BNP.PA,Volume,44.34000015258789
2021-01-22,BNP.PA,Volume,43.084999084472656
2021-01-25,BNP.PA,Volume,41.22999954223633
2021-01-26,BNP.PA,Volume,41.9900016784668
2021-01-27,BNP.PA,Volume,40.525001525878906
2021-01-28,BNP.PA,Volume,41.20500183105469
2021-01-29,BNP.PA,Volume,39.779998779296875
2021-02-01,BNP.PA,Volume,40.18000030517578
2021-02-02,BNP.PA,Volume,41.60499954223633
2021-02-03,BNP.PA,Volume,41.900001525878906
2021-02-04,BNP.PA,Volume,42.48500061035156
2021-02-05,BNP.PA,Volume,43.595001220703125
2021-02-08,BNP.PA,Volume,44.119998931884766
2021-02-09,BNP.PA,Volume,43.91999816894531
2021-02-10,BNP.PA,Volume,45.1349983215332
2021-02-11,BNP.PA,Volume,45.69499969482422
2021-02-12,BNP.PA,Volume,46.47999954223633
2021-02-15,BNP.PA,Volume,47.54999923706055
2021-02-16,BNP.PA,Volume,47.61000061035156
2021-02-17,BNP.PA,Volume,47.650001525878906
2021-02-18,BNP.PA,Volume,47.07500076293945
2021-02-19,BNP.PA,Volume,48.32500076293945
2021-02-22,BNP.PA,Volume,49.29999923706055
2021-02-23,BNP.PA,Volume,49.45000076293945
2021-02-24,BNP.PA,Volume,50.16999816894531
2021-02-25,BNP.PA,Volume,50.310001373291016
2021-02-26,BNP.PA,Volume,49.275001525878906
2021-03-01,BNP.PA,Volume,49.1349983215332
2021-03-02,BNP.PA,Volume,50.45000076293945
2021-03-03,BNP.PA,Volume,51.720001220703125
2021-03-04,BNP.PA,Volume,51.650001525878906
2021-03-05,BNP.PA,Volume,51.59000015258789
2021-03-08,BNP.PA,Volume,53.25
2021-03-09,BNP.PA,Volume,52.59000015258789
2021-03-10,BNP.PA,Volume,52.7599983215332
2021-03-11,BNP.PA,Volume,52.33000183105469
2021-03-12,BNP.PA,Volume,53.08000183105469
2021-03-15,BNP.PA,Volume,51.83000183105469
2021-03-16,BNP.PA,Volume,51.189998626708984
2021-03-17,BNP.PA,Volume,51.68000030517578
2021-03-18,BNP.PA,Volume,52.88999938964844
2021-03-19,BNP.PA,Volume,51.150001525878906
2021-03-22,BNP.PA,Volume,50.709999084472656
2021-03-23,BNP.PA,Volume,50.36000061035156
2021-03-24,BNP.PA,Volume,51.119998931884766
2021-03-25,BNP.PA,Volume,50.83000183105469
2021-03-26,BNP.PA,Volume,51.66999816894531
2021-03-29,BNP.PA,Volume,50.66999816894531
2021-03-30,BNP.PA,Volume,52.619998931884766
2021-03-31,BNP.PA,Volume,51.880001068115234
2021-04-01,BNP.PA,Volume,52.150001525878906
2021-04-06,BNP.PA,Volume,51.95000076293945
2021-04-07,BNP.PA,Volume,52.290000915527344
2021-04-08,BNP.PA,Volume,52.0
2021-04-09,BNP.PA,Volume,51.459999084472656
2021-04-12,BNP.PA,Volume,51.41999816894531
2021-04-13,BNP.PA,Volume,51.63999938964844
2021-04-14,BNP.PA,Volume,51.97999954223633
2021-04-15,BNP.PA,Volume,51.7599983215332
2021-04-16,BNP.PA,Volume,52.900001525878906
2021-04-19,BNP.PA,Volume,53.33000183105469
2021-04-20,BNP.PA,Volume,50.83000183105469
2021-04-21,BNP.PA,Volume,50.36000061035156
2021-04-22,BNP.PA,Volume,50.68000030517578
2021-04-23,BNP.PA,Volume,50.5099983215332
2021-04-26,BNP.PA,Volume,51.90999984741211
2021-04-27,BNP.PA,Volume,51.86000061035156
2021-04-28,BNP.PA,Volume,53.47999954223633
2021-04-29,BNP.PA,Volume,53.83000183105469
2021-04-30,BNP.PA,Volume,53.38999938964844
2021-05-03,BNP.PA,Volume,53.459999084472656
2021-05-04,BNP.PA,Volume,53.04999923706055
2021-05-05,BNP.PA,Volume,54.900001525878906
2021-05-06,BNP.PA,Volume,54.90999984741211
2021-05-07,BNP.PA,Volume,54.779998779296875
2021-05-10,BNP.PA,Volume,55.81999969482422
2021-05-11,BNP.PA,Volume,55.79999923706055
2021-05-12,BNP.PA,Volume,56.599998474121094
2021-05-13,BNP.PA,Volume,56.060001373291016
2021-05-14,BNP.PA,Volume,57.040000915527344
2021-05-17,BNP.PA,Volume,56.97999954223633
2021-05-18,BNP.PA,Volume,57.06999969482422
2021-05-19,BNP.PA,Volume,55.939998626708984
2021-05-20,BNP.PA,Volume,56.209999084472656
2021-05-21,BNP.PA,Volume,56.2400016784668
2021-05-24,BNP.PA,Volume,55.599998474121094
2021-05-25,BNP.PA,Volume,55.400001525878906
2021-05-26,BNP.PA,Volume,54.650001525878906
2021-05-27,BNP.PA,Volume,56.38999938964844
2021-05-28,BNP.PA,Volume,56.47999954223633
2021-05-31,BNP.PA,Volume,55.849998474121094
2021-06-01,BNP.PA,Volume,56.709999084472656
2021-06-02,BNP.PA,Volume,57.0
2021-06-03,BNP.PA,Volume,57.439998626708984
2021-06-04,BNP.PA,Volume,57.11000061035156
2021-06-07,BNP.PA,Volume,57.56999969482422
2021-06-08,BNP.PA,Volume,56.68000030517578
2021-06-09,BNP.PA,Volume,56.22999954223633
2021-06-10,BNP.PA,Volume,56.09000015258789
2021-06-11,BNP.PA,Volume,56.31999969482422
2021-06-14,BNP.PA,Volume,56.45000076293945
2021-06-15,BNP.PA,Volume,56.470001220703125
2021-06-16,BNP.PA,Volume,55.7400016784668
2021-06-17,BNP.PA,Volume,56.310001373291016
2021-06-18,BNP.PA,Volume,53.7400016784668
2021-06-21,BNP.PA,Volume,53.86000061035156
2021-06-22,BNP.PA,Volume,53.97999954223633
2021-06-23,BNP.PA,Volume,53.47999954223633
2021-06-24,BNP.PA,Volume,54.099998474121094
2021-06-25,BNP.PA,Volume,54.459999084472656
2021-06-28,BNP.PA,Volume,53.20000076293945
2021-06-29,BNP.PA,Volume,53.56999969482422
2021-06-30,BNP.PA,Volume,52.869998931884766
2021-07-01,BNP.PA,Volume,53.47999954223633
2021-07-02,BNP.PA,Volume,52.470001220703125
2021-07-05,BNP.PA,Volume,53.630001068115234
2021-07-06,BNP.PA,Volume,51.91999816894531
2021-07-07,BNP.PA,Volume,51.18000030517578
2021-07-08,BNP.PA,Volume,49.71500015258789
2021-07-09,BNP.PA,Volume,50.93000030517578
2021-07-12,BNP.PA,Volume,51.040000915527344
2021-07-13,BNP.PA,Volume,50.83000183105469
2021-07-14,BNP.PA,Volume,51.13999938964844
2021-07-15,BNP.PA,Volume,50.720001220703125
2021-07-16,BNP.PA,Volume,49.880001068115234
2021-07-19,BNP.PA,Volume,47.790000915527344
2021-07-20,BNP.PA,Volume,48.69499969482422
2021-07-21,BNP.PA,Volume,50.22999954223633
2021-07-22,BNP.PA,Volume,49.97999954223633
2021-07-23,BNP.PA,Volume,50.56999969482422
2021-04-23,TSLA,Volume,729.4000244140625
2021-04-26,TSLA,Volume,738.2000122070312
2021-04-27,TSLA,Volume,704.739990234375
2021-04-28,TSLA,Volume,694.4000244140625
2021-04-29,TSLA,Volume,677.0
2021-04-30,TSLA,Volume,709.4400024414062
2021-05-03,TSLA,Volume,684.9000244140625
2021-05-04,TSLA,Volume,673.5999755859375
2021-05-05,TSLA,Volume,670.9400024414062
2021-05-06,TSLA,Volume,663.5399780273438
2021-05-07,TSLA,Volume,672.3699951171875
2021-05-10,TSLA,Volume,629.0399780273438
2021-05-11,TSLA,Volume,617.2000122070312
2021-05-12,TSLA,Volume,589.8900146484375
2021-05-13,TSLA,Volume,571.6900024414062
2021-05-14,TSLA,Volume,589.739990234375
2021-05-17,TSLA,Volume,576.8300170898438
2021-05-18,TSLA,Volume,577.8699951171875
2021-05-19,TSLA,Volume,563.4600219726562
2021-05-20,TSLA,Volume,586.780029296875
2021-05-21,TSLA,Volume,580.8800048828125
2021-05-24,TSLA,Volume,606.4400024414062
2021-05-25,TSLA,Volume,604.6900024414062
2021-05-26,TSLA,Volume,619.1300048828125
2021-05-27,TSLA,Volume,630.8499755859375
2021-05-28,TSLA,Volume,625.219970703125
2021-06-01,TSLA,Volume,623.9000244140625
2021-06-02,TSLA,Volume,605.1199951171875
2021-06-03,TSLA,Volume,572.8400268554688
2021-06-04,TSLA,Volume,599.0499877929688
2021-06-07,TSLA,Volume,605.1300048828125
2021-06-08,TSLA,Volume,603.5900268554688
2021-06-09,TSLA,Volume,598.780029296875
2021-06-10,TSLA,Volume,610.1199951171875
2021-06-11,TSLA,Volume,609.8900146484375
2021-06-14,TSLA,Volume,617.6900024414062
2021-06-15,TSLA,Volume,599.3599853515625
2021-06-16,TSLA,Volume,604.8699951171875
2021-06-17,TSLA,Volume,616.5999755859375
2021-06-18,TSLA,Volume,623.3099975585938
2021-06-21,TSLA,Volume,620.8300170898438
2021-06-22,TSLA,Volume,623.7100219726562
2021-06-23,TSLA,Volume,656.5700073242188
2021-06-24,TSLA,Volume,679.8200073242188
2021-06-25,TSLA,Volume,671.8699951171875
2021-06-28,TSLA,Volume,688.719970703125
2021-06-29,TSLA,Volume,680.760009765625
2021-06-30,TSLA,Volume,679.7000122070312
2021-07-01,TSLA,Volume,677.9199829101562
2021-07-02,TSLA,Volume,678.9000244140625
2021-07-06,TSLA,Volume,659.5800170898438
2021-07-07,TSLA,Volume,644.6500244140625
2021-07-08,TSLA,Volume,652.8099975585938
2021-07-09,TSLA,Volume,656.9500122070312
2021-07-12,TSLA,Volume,685.7000122070312
2021-07-13,TSLA,Volume,668.5399780273438
2021-07-14,TSLA,Volume,653.3800048828125
2021-07-15,TSLA,Volume,650.5999755859375
2021-07-16,TSLA,Volume,644.219970703125
2021-07-19,TSLA,Volume,646.219970703125
2021-07-20,TSLA,Volume,660.5
2021-07-21,TSLA,Volume,655.2899780273438
2021-07-22,TSLA,Volume,649.260009765625
2021-07-23,TSLA,Volume,643.3800048828125
2021-04-06,TSLA,Close Price,691.6199951171875
2021-04-07,TSLA,Close Price,670.969970703125
2021-04-08,TSLA,Close Price,683.7999877929688
2021-04-09,TSLA,Close Price,677.02001953125
2021-04-12,TSLA,Close Price,701.97998046875
2021-04-13,TSLA,Close Price,762.3200073242188
2021-04-14,TSLA,Close Price,732.22998046875
2021-04-15,TSLA,Close Price,738.8499755859375
2021-04-16,TSLA,Close Price,739.780029296875
2021-04-19,TSLA,Close Price,714.6300048828125
2021-04-20,TSLA,Close Price,718.989990234375
2021-04-21,TSLA,Close Price,744.1199951171875
2021-04-22,TSLA,Close Price,719.6900024414062
2021-04-23,TSLA,Close Price,729.4000244140625
2021-04-26,TSLA,Close Price,738.2000122070312
2021-04-27,TSLA,Close Price,704.739990234375
2021-04-28,TSLA,Close Price,694.4000244140625
2021-04-29,TSLA,Close Price,677.0
2021-04-30,TSLA,Close Price,709.4400024414062
2021-05-03,TSLA,Close Price,684.9000244140625
2021-05-04,TSLA,Close Price,673.5999755859375
2021-05-05,TSLA,Close Price,670.9400024414062
2021-05-06,TSLA,Close Price,663.5399780273438
2021-05-07,TSLA,Close Price,672.3699951171875
2021-05-10,TSLA,Close Price,629.0399780273438
2021-05-11,TSLA,Close Price,617.2000122070312
2021-05-12,TSLA,Close Price,589.8900146484375
2021-05-13,TSLA,Close Price,571.6900024414062
2021-05-14,TSLA,Close Price,589.739990234375
2021-05-17,TSLA,Close Price,576.8300170898438
2021-05-18,TSLA,Close Price,577.8699951171875
2021-05-19,TSLA,Close Price,563.4600219726562
2021-05-20,TSLA,Close Price,586.780029296875
2021-05-21,TSLA,Close Price,580.8800048828125
2021-05-24,TSLA,Close Price,606.4400024414062
2021-05-25,TSLA,Close Price,604.6900024414062
2021-05-26,TSLA,Close Price,619.1300048828125
2021-05-27,TSLA,Close Price,630.8499755859375
2021-05-28,TSLA,Close Price,625.219970703125
2021-06-01,TSLA,Close Price,623.9000244140625
2021-06-02,TSLA,Close Price,605.1199951171875
2021-06-03,TSLA,Close Price,572.8400268554688
2021-06-04,TSLA,Close Price,599.0499877929688
2021-06-07,TSLA,Close Price,605.1300048828125
2021-06-08,TSLA,Close Price,603.5900268554688
2021-06-09,TSLA,Close Price,598.780029296875
2021-06-10,TSLA,Close Price,610.1199951171875
2021-06-11,TSLA,Close Price,609.8900146484375
2021-06-14,TSLA,Close Price,617.6900024414062
2021-06-15,TSLA,Close Price,599.3599853515625
2021-06-16,TSLA,Close Price,604.8699951171875
2021-06-17,TSLA,Close Price,616.5999755859375
2021-06-18,TSLA,Close Price,623.3099975585938
2021-06-21,TSLA,Close Price,620.8300170898438
2021-06-22,TSLA,Close Price,623.7100219726562
2021-06-23,TSLA,Close Price,656.5700073242188
2021-06-24,TSLA,Close Price,679.8200073242188
2021-06-25,TSLA,Close Price,671.8699951171875
2021-06-28,TSLA,Close Price,688.719970703125
2021-06-29,TSLA,Close Price,680.760009765625
2021-06-30,TSLA,Close Price,679.7000122070312
2021-07-01,TSLA,Close Price,677.9199829101562
2021-07-02,TSLA,Close Price,678.9000244140625
2021-07-06,TSLA,Close Price,659.5800170898438
2021-07-07,TSLA,Close Price,644.6500244140625
2021-07-08,TSLA,Close Price,652.8099975585938
2021-07-09,TSLA,Close Price,656.9500122070312
2021-07-12,TSLA,Close Price,685.7000122070312
2021-07-13,TSLA,Close Price,668.5399780273438
2021-07-14,TSLA,Close Price,653.3800048828125
2021-07-15,TSLA,Close Price,650.5999755859375
2021-07-16,TSLA,Close Price,644.219970703125
2021-07-19,TSLA,Close Price,646.219970703125
2021-07-20,TSLA,Close Price,660.5
2021-07-21,TSLA,Close Price,655.2899780273438
2021-07-22,TSLA,Close Price,649.260009765625
2021-07-23,TSLA,Close Price,643.3800048828125
2021-05-03,AAPL,Volume,132.5399932861328
2021-05-04,AAPL,Volume,127.8499984741211
2021-05-05,AAPL,Volume,128.10000610351562
2021-05-06,AAPL,Volume,129.74000549316406
2021-05-07,AAPL,Volume,130.2100067138672
2021-05-10,AAPL,Volume,126.8499984741211
2021-05-11,AAPL,Volume,125.91000366210938
2021-05-12,AAPL,Volume,122.7699966430664
2021-05-13,AAPL,Volume,124.97000122070312
2021-05-14,AAPL,Volume,127.44999694824219
2021-05-17,AAPL,Volume,126.2699966430664
2021-05-18,AAPL,Volume,124.8499984741211
2021-05-19,AAPL,Volume,124.69000244140625
2021-05-20,AAPL,Volume,127.30999755859375
2021-05-21,AAPL,Volume,125.43000030517578
2021-05-24,AAPL,Volume,127.0999984741211
2021-05-25,AAPL,Volume,126.9000015258789
2021-05-26,AAPL,Volume,126.8499984741211
2021-05-27,AAPL,Volume,125.27999877929688
2021-05-28,AAPL,Volume,124.61000061035156
2021-06-01,AAPL,Volume,124.27999877929688
2021-06-02,AAPL,Volume,125.05999755859375
2021-06-03,AAPL,Volume,123.54000091552734
2021-06-04,AAPL,Volume,125.88999938964844
2021-06-07,AAPL,Volume,125.9000015258789
2021-06-08,AAPL,Volume,126.73999786376953
2021-06-09,AAPL,Volume,127.12999725341797
2021-06-10,AAPL,Volume,126.11000061035156
2021-06-11,AAPL,Volume,127.3499984741211
2021-06-14,AAPL,Volume,130.47999572753906
2021-06-15,AAPL,Volume,129.63999938964844
2021-06-16,AAPL,Volume,130.14999389648438
2021-06-17,AAPL,Volume,131.7899932861328
2021-06-18,AAPL,Volume,130.4600067138672
2021-06-21,AAPL,Volume,132.3000030517578
2021-06-22,AAPL,Volume,133.97999572753906
2021-06-23,AAPL,Volume,133.6999969482422
2021-06-24,AAPL,Volume,133.41000366210938
2021-06-25,AAPL,Volume,133.11000061035156
2021-06-28,AAPL,Volume,134.77999877929688
2021-06-29,AAPL,Volume,136.3300018310547
2021-06-30,AAPL,Volume,136.9600067138672
2021-07-01,AAPL,Volume,137.27000427246094
2021-07-02,AAPL,Volume,139.9600067138672
2021-07-06,AAPL,Volume,142.02000427246094
2021-07-07,AAPL,Volume,144.57000732421875
2021-07-08,AAPL,Volume,143.24000549316406
2021-07-09,AAPL,Volume,145.11000061035156
2021-07-12,AAPL,Volume,144.5
2021-07-13,AAPL,Volume,145.63999938964844
2021-07-14,AAPL,Volume,149.14999389648438
2021-07-15,AAPL,Volume,148.47999572753906
2021-07-16,AAPL,Volume,146.38999938964844
2021-07-19,AAPL,Volume,142.4499969482422
2021-07-20,AAPL,Volume,146.14999389648438
2021-07-21,AAPL,Volume,145.39999389648438
2021-07-22,AAPL,Volume,146.8000030517578
2021-07-23,AAPL,Volume,148.55999755859375
2021-04-01,AAPL,Close Price,123.0
2021-04-05,AAPL,Close Price,125.9000015258789
2021-04-06,AAPL,Close Price,126.20999908447266
2021-04-07,AAPL,Close Price,127.9000015258789
2021-04-08,AAPL,Close Price,130.36000061035156
2021-04-09,AAPL,Close Price,133.0
2021-04-12,AAPL,Close Price,131.24000549316406
2021-04-13,AAPL,Close Price,134.42999267578125
2021-04-14,AAPL,Close Price,132.02999877929688
2021-04-15,AAPL,Close Price,134.5
2021-04-16,AAPL,Close Price,134.16000366210938
2021-04-19,AAPL,Close Price,134.83999633789062
2021-04-20,AAPL,Close Price,133.11000061035156
2021-04-21,AAPL,Close Price,133.5
2021-04-22,AAPL,Close Price,131.94000244140625
2021-04-23,AAPL,Close Price,134.32000732421875
2021-04-26,AAPL,Close Price,134.72000122070312
2021-04-27,AAPL,Close Price,134.38999938964844
2021-04-28,AAPL,Close Price,133.5800018310547
2021-04-29,AAPL,Close Price,133.47999572753906
2021-04-30,AAPL,Close Price,131.4600067138672
2021-05-03,AAPL,Close Price,132.5399932861328
2021-05-04,AAPL,Close Price,127.8499984741211
2021-05-05,AAPL,Close Price,128.10000610351562
2021-05-06,AAPL,Close Price,129.74000549316406
2021-05-07,AAPL,Close Price,130.2100067138672
2021-05-10,AAPL,Close Price,126.8499984741211
2021-05-11,AAPL,Close Price,125.91000366210938
2021-05-12,AAPL,Close Price,122.7699966430664
2021-05-13,AAPL,Close Price,124.97000122070312
2021-05-14,AAPL,Close Price,127.44999694824219
2021-05-17,AAPL,Close Price,126.2699966430664
2021-05-18,AAPL,Close Price,124.8499984741211
2021-05-19,AAPL,Close Price,124.69000244140625
2021-05-20,AAPL,Close Price,127.30999755859375
2021-05-21,AAPL,Close Price,125.43000030517578
2021-05-24,AAPL,Close Price,127.0999984741211
2021-05-25,AAPL,Close Price,126.9000015258789
2021-05-26,AAPL,Close Price,126.8499984741211
2021-05-27,AAPL,Close Price,125.27999877929688
2021-05-28,AAPL,Close Price,124.61000061035156
2021-06-01,AAPL,Close Price,124.27999877929688
2021-06-02,AAPL,Close Price,125.05999755859375
2021-06-03,AAPL,Close Price,123.54000091552734
2021-06-04,AAPL,Close Price,125.88999938964844
2021-06-07,AAPL,Close Price,125.9000015258789
2021-06-08,AAPL,Close Price,126.73999786376953
2021-06-09,AAPL,Close Price,127.12999725341797
2021-06-10,AAPL,Close Price,126.11000061035156
2021-06-11,AAPL,Close Price,127.3499984741211
2021-06-14,AAPL,Close Price,130.47999572753906
2021-06-15,AAPL,Close Price,129.63999938964844
2021-06-16,AAPL,Close Price,130.14999389648438
2021-06-17,AAPL,Close Price,131.7899932861328
2021-06-18,AAPL,Close Price,130.4600067138672
2021-06-21,AAPL,Close Price,132.3000030517578
2021-06-22,AAPL,Close Price,133.97999572753906
2021-06-23,AAPL,Close Price,133.6999969482422
2021-06-24,AAPL,Close Price,133.41000366210938
2021-06-25,AAPL,Close Price,133.11000061035156
2021-06-28,AAPL,Close Price,134.77999877929688
2021-06-29,AAPL,Close Price,136.3300018310547
2021-06-30,AAPL,Close Price,136.9600067138672
2021-07-01,AAPL,Close Price,137.27000427246094
2021-07-02,AAPL,Close Price,139.9600067138672
2021-07-06,AAPL,Close Price,142.02000427246094
2021-07-07,AAPL,Close Price,144.57000732421875
2021-07-08,AAPL,Close Price,143.24000549316406
2021-07-09,AAPL,Close Price,145.11000061035156
2021-07-12,AAPL,Close Price,144.5
2021-07-13,AAPL,Close Price,145.63999938964844
2021-07-14,AAPL,Close Price,149.14999389648438
2021-07-15,AAPL,Close Price,148.47999572753906
2021-07-16,AAPL,Close Price,146.38999938964844
2021-07-19,AAPL,Close Price,142.4499969482422
2021-07-20,AAPL,Close Price,146.14999389648438
2021-07-21,AAPL,Close Price,145.39999389648438
2021-07-22,AAPL,Close Price,146.8000030517578
2021-07-23,AAPL,Close Price,148.55999755859375
2021-01-05,ASC.L,Close Price,5128.0
2021-01-06,ASC.L,Close Price,5136.0
2021-01-07,ASC.L,Close Price,5124.0
2021-01-08,ASC.L,Close Price,5214.0
2021-01-11,ASC.L,Close Price,5366.0
2021-01-12,ASC.L,Close Price,5196.0
2021-01-13,ASC.L,Close Price,5300.0
2021-01-14,ASC.L,Close Price,5186.0
2021-01-15,ASC.L,Close Price,4836.0
2021-01-18,ASC.L,Close Price,4823.0
2021-01-19,ASC.L,Close Price,4578.0
2021-01-20,ASC.L,Close Price,4629.0
2021-01-21,ASC.L,Close Price,4840.0
